facebook,2021-06-24,1
facebook,2021-06-25,1
facebook,2021-06-26,0
facebook,2021-06-27,18
facebook,2021-06-28,2
facebook,2021-06-29,1
facebook,2021-06-30,2
facebook,2021-07-01,1
facebook,2021-07-02,1
facebook,2021-07-03,2
facebook,2021-07-04,2
facebook,2021-07-05,4
facebook,2021-07-06,0
facebook,2021-07-07,2
facebook,2021-07-08,1
facebook,2021-07-09,1
facebook,2021-07-10,22
facebook,2021-07-11,0
facebook,2021-07-12,1
facebook,2021-07-13,2
facebook,2021-07-14,1
facebook,2021-07-15,1
facebook,2021-07-16,2
facebook,2021-07-17,1
facebook,2021-07-18,2
facebook,2021-07-19,0
facebook,2021-07-20,4
facebook,2021-07-21,5
facebook,2021-07-22,2
facebook,2021-07-23,0
facebook,2021-07-24,2
facebook,2021-07-25,3
facebook,2021-07-26,5
facebook,2021-07-27,9
facebook,2021-07-28,5
facebook,2021-07-29,3
facebook,2021-07-30,1
facebook,2021-07-31,0
facebook,2021-08-01,0
facebook,2021-08-02,2
facebook,2021-08-03,1
facebook,2021-08-04,3
facebook,2021-08-05,4
facebook,2021-08-06,1
facebook,2021-08-07,1
facebook,2021-08-08,0
facebook,2021-08-09,1
facebook,2021-08-10,0
facebook,2021-08-11,1
facebook,2021-08-12,2
facebook,2021-08-13,1
facebook,2021-08-14,1
facebook,2021-08-15,0
facebook,2021-08-16,0
facebook,2021-08-17,2
facebook,2021-08-18,2
facebook,2021-08-19,1
facebook,2021-08-20,1
facebook,2021-08-21,1
facebook,2021-08-22,3
facebook,2021-08-23,3
facebook,2021-08-24,5
facebook,2021-08-25,2
facebook,2021-08-26,1
facebook,2021-08-27,2
facebook,2021-08-28,2
facebook,2021-08-29,1
facebook,2021-08-30,1
facebook,2021-08-31,0
facebook,2021-09-01,3
facebook,2021-09-02,0
facebook,2021-09-03,3
facebook,2021-09-04,0
facebook,2021-09-05,1
facebook,2021-09-06,0
facebook,2021-09-07,2
facebook,2021-09-08,2
facebook,2021-09-09,6
facebook,2021-09-10,0
facebook,2021-09-11,4
facebook,2021-09-12,0
facebook,2021-09-13,1
facebook,2021-09-14,1
facebook,2021-09-15,3
facebook,2021-09-16,1
facebook,2021-09-17,1
facebook,2021-09-18,1
facebook,2021-09-19,0
facebook,2021-09-20,1
facebook,2021-09-21,5
facebook,2021-09-22,6
facebook,2021-09-23,3
facebook,2021-09-24,0
facebook,2021-09-25,5
facebook,2021-09-26,3
facebook,2021-09-27,0
facebook,2021-09-28,1
facebook,2021-09-29,5
facebook,2021-09-30,1
facebook,2021-10-01,2
facebook,2021-10-02,0
facebook,2021-10-03,4
facebook,2021-10-04,3
facebook,2021-10-05,6
facebook,2021-10-06,3
facebook,2021-10-07,4
facebook,2021-10-08,1
facebook,2021-10-09,1
facebook,2021-10-10,0
facebook,2021-10-11,32
facebook,2021-10-12,3
facebook,2021-10-13,1
facebook,2021-10-14,1
facebook,2021-10-15,0
facebook,2021-10-16,1
facebook,2021-10-17,0
facebook,2021-10-18,2
facebook,2021-10-19,4
facebook,2021-10-20,6
facebook,2021-10-21,4
facebook,2021-10-22,5
facebook,2021-10-23,1
facebook,2021-10-24,8
facebook,2021-10-25,5
facebook,2021-10-26,2
facebook,2021-10-27,2
facebook,2021-10-28,1
facebook,2021-10-29,1
facebook,2021-10-30,0
facebook,2021-10-31,3
facebook,2021-11-01,1
facebook,2021-11-02,3
facebook,2021-11-03,3
facebook,2021-11-04,2
facebook,2021-11-05,2
facebook,2021-11-06,1
facebook,2021-11-07,2
facebook,2021-11-08,4
facebook,2021-11-09,1
facebook,2021-11-10,4
facebook,2021-11-11,1
facebook,2021-11-12,3
facebook,2021-11-13,2
facebook,2021-11-14,0
facebook,2021-11-15,0
facebook,2021-11-16,3
facebook,2021-11-17,2
facebook,2021-11-18,2
facebook,2021-11-19,2
facebook,2021-11-20,3
facebook,2021-11-21,0
facebook,2021-11-22,5
facebook,2021-11-23,10
facebook,2021-11-24,2
facebook,2021-11-25,1
facebook,2021-11-26,1
facebook,2021-11-27,1
facebook,2021-11-28,0
facebook,2021-11-29,3
facebook,2021-11-30,0
facebook,2021-12-01,2
facebook,2021-12-02,0
facebook,2021-12-03,2
facebook,2021-12-04,2
facebook,2021-12-05,2
facebook,2021-12-06,1
facebook,2021-12-07,0
facebook,2021-12-08,0
facebook,2021-12-09,1
facebook,2021-12-10,0
facebook,2021-12-11,2
facebook,2021-12-12,2
facebook,2021-12-13,0
facebook,2021-12-14,1
facebook,2021-12-15,1
facebook,2021-12-16,1
facebook,2021-12-17,2
facebook,2021-12-18,0
facebook,2021-12-19,0
facebook,2021-12-20,1
facebook,2021-12-21,1
facebook,2021-12-22,0
facebook,2021-12-23,3
facebook,2021-12-24,1
facebook,2021-12-25,2
facebook,2021-12-26,1
facebook,2021-12-27,1
facebook,2021-12-28,2
facebook,2021-12-29,2
facebook,2021-12-30,4
facebook,2021-12-31,1
facebook,2022-01-01,0
google,2020-10-01,887
google,2020-10-02,888
google,2020-10-03,840
google,2020-10-04,828
google,2020-10-05,945
google,2020-10-06,990
google,2020-10-07,928
google,2020-10-08,931
google,2020-10-09,966
google,2020-10-10,725
google,2020-10-11,746
google,2020-10-12,887
google,2020-10-13,879
google,2020-10-14,926
google,2020-10-15,950
google,2020-10-16,827
google,2020-10-17,762
google,2020-10-18,765
google,2020-10-19,874
google,2020-10-20,1002
google,2020-10-21,1105
google,2020-10-22,936
google,2020-10-23,1097
google,2020-10-24,779
google,2020-10-25,796
google,2020-10-26,911
google,2020-10-27,1045
google,2020-10-28,990
google,2020-10-29,973
google,2020-10-30,953
google,2020-10-31,806
google,2020-11-01,823
google,2020-11-02,842
google,2020-11-03,956
google,2020-11-04,784
google,2020-11-05,942
google,2020-11-06,966
google,2020-11-07,782
google,2020-11-08,686
google,2020-11-09,1162
google,2020-11-10,1118
google,2020-11-11,1020
google,2020-11-12,1033
google,2020-11-13,839
google,2020-11-14,791
google,2020-11-15,765
google,2020-11-16,911
google,2020-11-17,1006
google,2020-11-18,1021
google,2020-11-19,1001
google,2020-11-20,1024
google,2020-11-21,860
google,2020-11-22,747
google,2020-11-23,932
google,2020-11-24,886
google,2020-11-25,902
google,2020-11-26,936
google,2020-11-27,812
google,2020-11-28,737
google,2020-11-29,783
google,2020-11-30,1090
google,2020-12-01,928
google,2020-12-02,1014
google,2020-12-03,1011
google,2020-12-04,911
google,2020-12-05,884
google,2020-12-06,816
google,2020-12-07,919
google,2020-12-08,782
google,2020-12-09,986
google,2020-12-10,780
google,2020-12-11,836
google,2020-12-12,753
google,2020-12-13,738
google,2020-12-14,935
google,2020-12-15,929
google,2020-12-16,3317
google,2020-12-17,5289
google,2020-12-18,2535
google,2020-12-19,2121
google,2020-12-20,1953
google,2020-12-21,2197
google,2020-12-22,1392
google,2020-12-23,1158
google,2020-12-24,1102
google,2020-12-25,1208
google,2020-12-26,1153
google,2020-12-27,1133
google,2020-12-28,1159
google,2020-12-29,1077
google,2020-12-30,986
google,2020-12-31,1062
google,2021-01-01,1394
google,2021-01-02,1233
google,2021-01-03,1156
google,2021-01-04,1196
google,2021-01-05,1174
google,2021-01-06,1361
google,2021-01-07,1290
google,2021-01-08,1215
google,2021-01-09,1088
google,2021-01-10,1021
google,2021-01-11,1115
google,2021-01-12,1449
google,2021-01-13,1160
google,2021-01-14,1142
google,2021-01-15,1202
google,2021-01-16,939
google,2021-01-17,994
google,2021-01-18,970
google,2021-01-19,1047
google,2021-01-20,1199
google,2021-01-21,1228
google,2021-01-22,759
google,2021-01-23,1010
google,2021-01-24,952
google,2021-01-25,1080
google,2021-01-26,1079
google,2021-01-27,1022
google,2021-01-28,934
google,2021-01-29,938
google,2021-01-30,702
google,2021-01-31,712
google,2021-02-01,864
google,2021-02-02,984
google,2021-02-03,1141
google,2021-02-04,1099
google,2021-02-05,1229
google,2021-02-06,1088
google,2021-02-07,1090
google,2021-02-08,1185
google,2021-02-09,1330
google,2021-02-10,1250
google,2021-02-11,1241
google,2021-02-12,1185
google,2021-02-13,1097
google,2021-02-14,1086
google,2021-02-15,1346
google,2021-02-16,1372
google,2021-02-17,1287
google,2021-02-18,1212
google,2021-02-19,1160
google,2021-02-20,1366
google,2021-02-21,1178
google,2021-02-22,1248
google,2021-02-23,1400
google,2021-02-24,1216
google,2021-02-25,1284
google,2021-02-26,1017
google,2021-02-27,832
google,2021-02-28,749
google,2021-03-01,986
google,2021-03-02,1049
google,2021-03-03,1061
google,2021-03-04,938
google,2021-03-05,1178
google,2021-03-06,850
google,2021-03-07,813
google,2021-03-08,933
google,2021-03-09,955
google,2021-03-10,983
google,2021-03-11,1164
google,2021-03-12,897
google,2021-03-13,771
google,2021-03-14,775
google,2021-03-15,831
google,2021-03-16,1100
google,2021-03-17,940
google,2021-03-18,1067
google,2021-03-19,899
google,2021-03-20,829
google,2021-03-21,842
google,2021-03-22,923
google,2021-03-23,998
google,2021-03-24,863
google,2021-03-25,1194
google,2021-03-26,834
google,2021-03-27,715
google,2021-03-28,718
google,2021-03-29,886
google,2021-03-30,852
google,2021-03-31,924
google,2021-04-01,970
google,2021-04-02,831
google,2021-04-03,783
google,2021-04-04,855
google,2021-04-05,782
google,2021-04-06,973
google,2021-04-07,376
google,2021-04-08,399
google,2021-04-09,257
google,2021-04-10,242
google,2021-04-11,203
google,2021-04-12,341
google,2021-04-13,377
google,2021-04-14,273
google,2021-04-15,277
google,2021-04-16,435
google,2021-04-17,196
google,2021-04-18,234
google,2021-04-19,302
google,2021-04-20,569
google,2021-04-21,365
google,2021-04-22,350
google,2021-04-23,330
google,2021-04-24,145
google,2021-04-25,229
google,2021-04-26,345
google,2021-04-27,663
google,2021-04-28,386
google,2021-04-29,368
google,2021-04-30,292
google,2021-05-01,184
google,2021-05-02,149
google,2021-05-03,418
google,2021-05-04,276
google,2021-05-05,476
google,2021-05-06,483
google,2021-05-07,535
google,2021-05-08,256
google,2021-05-09,241
google,2021-05-10,358
google,2021-05-11,465
google,2021-05-12,543
google,2021-05-13,436
google,2021-05-14,409
google,2021-05-15,220
google,2021-05-16,262
google,2021-05-17,359
google,2021-05-18,665
google,2021-05-19,550
google,2021-05-20,533
google,2021-05-21,618
google,2021-05-22,410
google,2021-05-23,270
google,2021-05-24,359
google,2021-05-25,504
google,2021-05-26,352
google,2021-05-27,440
google,2021-05-28,262
google,2021-05-29,206
google,2021-05-30,162
google,2021-05-31,188
google,2021-06-01,787
google,2021-06-02,287
google,2021-06-03,349
google,2021-06-04,278
google,2021-06-05,173
google,2021-06-06,148
google,2021-06-07,342
google,2021-06-08,427
google,2021-06-09,316
google,2021-06-10,419
google,2021-06-11,292
google,2021-06-12,234
google,2021-06-13,181
google,2021-06-14,260
google,2021-06-15,270
google,2021-06-16,275
google,2021-06-17,228
google,2021-06-18,261
google,2021-06-19,145
google,2021-06-20,144
google,2021-06-21,295
google,2021-06-22,284
google,2021-06-23,400
google,2021-06-24,317
google,2021-06-25,307
google,2021-06-26,137
google,2021-06-27,159
google,2021-06-28,282
google,2021-06-29,273
google,2021-06-30,298
google,2021-07-01,486
google,2021-07-02,209
google,2021-07-03,192
google,2021-07-04,124
google,2021-07-05,319
google,2021-07-06,317
google,2021-07-07,334
google,2021-07-08,289
google,2021-07-09,289
google,2021-07-10,170
google,2021-07-11,141
google,2021-07-12,298
google,2021-07-13,252
google,2021-07-14,224
google,2021-07-15,267
google,2021-07-16,240
google,2021-07-17,128
google,2021-07-18,128
google,2021-07-19,261
google,2021-07-20,256
google,2021-07-21,305
google,2021-07-22,308
google,2021-07-23,204
google,2021-07-24,122
google,2021-07-25,126
google,2021-07-26,227
google,2021-07-27,283
google,2021-07-28,267
google,2021-07-29,295
google,2021-07-30,255
google,2021-07-31,95
google,2021-08-01,213
google,2021-08-02,323
google,2021-08-03,276
google,2021-08-04,256
google,2021-08-05,294
google,2021-08-06,313
google,2021-08-07,337
google,2021-08-08,165
google,2021-08-09,348
google,2021-08-10,412
google,2021-08-11,300
google,2021-08-12,402
google,2021-08-13,386
google,2021-08-14,159
google,2021-08-15,121
google,2021-08-16,244
google,2021-08-17,337
google,2021-08-18,351
google,2021-08-19,423
google,2021-08-20,303
google,2021-08-21,156
google,2021-08-22,140
google,2021-08-23,303
google,2021-08-24,380
google,2021-08-25,401
google,2021-08-26,398
google,2021-08-27,326
google,2021-08-28,179
google,2021-08-29,141
google,2021-08-30,279
google,2021-08-31,214
google,2021-09-01,418
google,2021-09-02,369
google,2021-09-03,306
google,2021-09-04,167
google,2021-09-05,143
google,2021-09-06,196
google,2021-09-07,235
google,2021-09-08,288
google,2021-09-09,356
google,2021-09-10,306
google,2021-09-11,227
google,2021-09-12,193
google,2021-09-13,267
google,2021-09-14,305
google,2021-09-15,298
google,2021-09-16,397
google,2021-09-17,360
google,2021-09-18,202
google,2021-09-19,241
google,2021-09-20,287
google,2021-09-21,397
google,2021-09-22,360
google,2021-09-23,291
google,2021-09-24,439
google,2021-09-25,216
google,2021-09-26,175
google,2021-09-27,317
google,2021-09-28,416
google,2021-09-29,381
google,2021-09-30,336
google,2021-10-01,387
google,2021-10-02,283
google,2021-10-03,193
google,2021-10-04,391
google,2021-10-05,530
google,2021-10-06,542
google,2021-10-07,481
google,2021-10-08,515
google,2021-10-09,272
google,2021-10-10,311
google,2021-10-11,471
google,2021-10-12,383
google,2021-10-13,498
google,2021-10-14,483
google,2021-10-15,373
google,2021-10-16,240
google,2021-10-17,280
google,2021-10-18,299
google,2021-10-19,333
google,2021-10-20,292
google,2021-10-21,378
google,2021-10-22,332
google,2021-10-23,176
google,2021-10-24,155
google,2021-10-25,244
google,2021-10-26,339
google,2021-10-27,572
google,2021-10-28,433
google,2021-10-29,361
google,2021-10-30,256
google,2021-10-31,205
google,2021-11-01,367
google,2021-11-02,534
google,2021-11-03,550
google,2021-11-04,405
google,2021-11-05,579
google,2021-11-06,266
google,2021-11-07,329
google,2021-11-08,569
google,2021-11-09,593
google,2021-11-10,524
google,2021-11-11,655
google,2021-11-12,543
google,2021-11-13,335
google,2021-11-14,237
google,2021-11-15,483
google,2021-11-16,649
google,2021-11-17,681
google,2021-11-18,774
google,2021-11-19,583
google,2021-11-20,368
google,2021-11-21,285
google,2021-11-22,530
google,2021-11-23,629
google,2021-11-24,685
google,2021-11-25,593
google,2021-11-26,344
google,2021-11-27,273
google,2021-11-28,249
google,2021-11-29,580
google,2021-11-30,647
google,2021-12-01,798
google,2021-12-02,822
google,2021-12-03,780
google,2021-12-04,376
google,2021-12-05,277
google,2021-12-06,647
google,2021-12-07,665
google,2021-12-08,1178
google,2021-12-09,1158
google,2021-12-10,916
google,2021-12-11,497
google,2021-12-12,427
google,2021-12-13,893
google,2021-12-14,900
google,2021-12-15,758
google,2021-12-16,702
google,2021-12-17,632
google,2021-12-18,357
google,2021-12-19,333
google,2021-12-20,562
google,2021-12-21,609
google,2021-12-22,741
google,2021-12-23,641
google,2021-12-24,453
google,2021-12-25,305
google,2021-12-26,292
google,2021-12-27,357
google,2021-12-28,363
google,2021-12-29,443
google,2021-12-30,445
google,2021-12-31,320
google,2022-01-01,280
amzn,2020-10-01,0
amzn,2020-10-02,0
amzn,2020-10-03,0
amzn,2020-10-04,0
amzn,2020-10-05,0
amzn,2020-10-06,0
amzn,2020-10-07,0
amzn,2020-10-08,0
amzn,2020-10-09,0
amzn,2020-10-10,0
amzn,2020-10-11,0
amzn,2020-10-12,0
amzn,2020-10-13,0
amzn,2020-10-14,0
amzn,2020-10-15,0
amzn,2020-10-16,0
amzn,2020-10-17,0
amzn,2020-10-18,0
amzn,2020-10-19,0
amzn,2020-10-20,0
amzn,2020-10-21,0
amzn,2020-10-22,0
amzn,2020-10-23,0
amzn,2020-10-24,0
amzn,2020-10-25,0
amzn,2020-10-26,0
amzn,2020-10-27,0
amzn,2020-10-28,0
amzn,2020-10-29,0
amzn,2020-10-30,0
amzn,2020-10-31,0
amzn,2020-11-01,0
amzn,2020-11-02,0
amzn,2020-11-03,0
amzn,2020-11-04,0
amzn,2020-11-05,0
amzn,2020-11-06,0
amzn,2020-11-07,0
amzn,2020-11-08,0
amzn,2020-11-09,0
amzn,2020-11-10,0
amzn,2020-11-11,0
amzn,2020-11-12,0
amzn,2020-11-13,0
amzn,2020-11-14,0
amzn,2020-11-15,0
amzn,2020-11-16,0
amzn,2020-11-17,0
amzn,2020-11-18,0
amzn,2020-11-19,0
amzn,2020-11-20,0
amzn,2020-11-21,0
amzn,2020-11-22,0
amzn,2020-11-23,0
amzn,2020-11-24,0
amzn,2020-11-25,0
amzn,2020-11-26,0
amzn,2020-11-27,0
amzn,2020-11-28,0
amzn,2020-11-29,0
amzn,2020-11-30,0
amzn,2020-12-01,0
amzn,2020-12-02,0
amzn,2020-12-03,0
amzn,2020-12-04,0
amzn,2020-12-05,0
amzn,2020-12-06,0
amzn,2020-12-07,0
amzn,2020-12-08,0
amzn,2020-12-09,0
amzn,2020-12-10,0
amzn,2020-12-11,0
amzn,2020-12-12,0
amzn,2020-12-13,0
amzn,2020-12-14,0
amzn,2020-12-15,0
amzn,2020-12-16,0
amzn,2020-12-17,0
amzn,2020-12-18,0
amzn,2020-12-19,0
amzn,2020-12-20,0
amzn,2020-12-21,0
amzn,2020-12-22,0
amzn,2020-12-23,0
amzn,2020-12-24,0
amzn,2020-12-25,0
amzn,2020-12-26,0
amzn,2020-12-27,0
amzn,2020-12-28,0
amzn,2020-12-29,0
amzn,2020-12-30,0
amzn,2020-12-31,0
amzn,2021-01-01,0
amzn,2021-01-02,0
amzn,2021-01-03,0
amzn,2021-01-04,0
amzn,2021-01-05,0
amzn,2021-01-06,0
amzn,2021-01-07,0
amzn,2021-01-08,0
amzn,2021-01-09,0
amzn,2021-01-10,0
amzn,2021-01-11,0
amzn,2021-01-12,0
amzn,2021-01-13,0
amzn,2021-01-14,0
amzn,2021-01-15,0
amzn,2021-01-16,0
amzn,2021-01-17,0
amzn,2021-01-18,0
amzn,2021-01-19,0
amzn,2021-01-20,0
amzn,2021-01-21,0
amzn,2021-01-22,0
amzn,2021-01-23,0
amzn,2021-01-24,0
amzn,2021-01-25,0
amzn,2021-01-26,0
amzn,2021-01-27,0
amzn,2021-01-28,0
amzn,2021-01-29,0
amzn,2021-01-30,0
amzn,2021-01-31,0
amzn,2021-02-01,0
amzn,2021-02-02,0
amzn,2021-02-03,0
amzn,2021-02-04,0
amzn,2021-02-05,0
amzn,2021-02-06,0
amzn,2021-02-07,0
amzn,2021-02-08,0
amzn,2021-02-09,0
amzn,2021-02-10,0
amzn,2021-02-11,0
amzn,2021-02-12,0
amzn,2021-02-13,0
amzn,2021-02-14,0
amzn,2021-02-15,0
amzn,2021-02-16,0
amzn,2021-02-17,0
amzn,2021-02-18,0
amzn,2021-02-19,0
amzn,2021-02-20,0
amzn,2021-02-21,0
amzn,2021-02-22,0
amzn,2021-02-23,0
amzn,2021-02-24,0
amzn,2021-02-25,0
amzn,2021-02-26,0
amzn,2021-02-27,0
amzn,2021-02-28,74
amzn,2021-03-01,66
amzn,2021-03-02,9
amzn,2021-03-03,3
amzn,2021-03-04,4
amzn,2021-03-05,2
amzn,2021-03-06,0
amzn,2021-03-07,0
amzn,2021-03-08,1
amzn,2021-03-09,2
amzn,2021-03-10,3
amzn,2021-03-11,0
amzn,2021-03-12,2
amzn,2021-03-13,0
amzn,2021-03-14,0
amzn,2021-03-15,2
amzn,2021-03-16,5
amzn,2021-03-17,3
amzn,2021-03-18,3
amzn,2021-03-19,1
amzn,2021-03-20,2
amzn,2021-03-21,2
amzn,2021-03-22,1
amzn,2021-03-23,1
amzn,2021-03-24,2
amzn,2021-03-25,0
amzn,2021-03-26,2
amzn,2021-03-27,1
amzn,2021-03-28,0
amzn,2021-03-29,3
amzn,2021-03-30,0
amzn,2021-03-31,1
amzn,2021-04-01,0
amzn,2021-04-02,0
amzn,2021-04-03,0
amzn,2021-04-04,0
amzn,2021-04-05,0
amzn,2021-04-06,3
amzn,2021-04-07,0
amzn,2021-04-08,4
amzn,2021-04-09,6
amzn,2021-04-10,0
amzn,2021-04-11,3
amzn,2021-04-12,4
amzn,2021-04-13,1
amzn,2021-04-14,1
amzn,2021-04-15,1
amzn,2021-04-16,1
amzn,2021-04-17,0
amzn,2021-04-18,0
amzn,2021-04-19,1
amzn,2021-04-20,1
amzn,2021-04-21,0
amzn,2021-04-22,0
amzn,2021-04-23,0
amzn,2021-04-24,0
amzn,2021-04-25,0
amzn,2021-04-26,0
amzn,2021-04-27,0
amzn,2021-04-28,0
amzn,2021-04-29,0
amzn,2021-04-30,0
amzn,2021-05-01,0
amzn,2021-05-02,1
amzn,2021-05-03,0
amzn,2021-05-04,2
amzn,2021-05-05,0
amzn,2021-05-06,0
amzn,2021-05-07,0
amzn,2021-05-08,0
amzn,2021-05-09,1
amzn,2021-05-10,0
amzn,2021-05-11,1
amzn,2021-05-12,1
